startup_name,legal_name,website,district,city,latitude,longitude,sector,sub_sector,industry,business_model,startup_stage,founded_year,founders,funding_status,total_funding,latest_round,latest_amount,investors,startupTN_registered,dpiit_recognized,incubators,status,verification_level,confidence_score,sources
Astra Propulsion Thanjavur 4086,Astra Propulsion Thanjavur 4086 Private Limited,https://www.astrapropulsionthanjavur4086.in,Thanjavur,"IIFPT Incubator, Thanjavur",10.787,79.1378,DeepTech,Advanced Materials,Hard Tech,Hardware + Software Maintenance,Bootstrapped,2019,Ramesh Balasubramanian (Co-Founder & CEO); Dinesh Balasubramanian (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST),active,3,88,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST) (https://first.sastra.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Spark Power Thanjavur 4087,Spark Power Thanjavur 4087 Private Limited,https://www.sparkpowerthanjavur4087.in,Thanjavur,"Periyar Maniammai TBI, Thanjavur",10.787,79.1378,EV,EV Retrofit Kits,Enterprise Tech,B2B / B2C,Seed,2020,Balaji Thirunavukkarasu (Co-Founder & CEO); Naveen Kuppusamy (Co-Founder & CTO),Funded,₹350 Lakhs,Seed,₹350 Lakhs,Technology Business Incubator @ Kongu Engineering College (TBI@KEC); Tamil Nadu Angel Network,true,false,Technology Business Incubator @ Kongu Engineering College (TBI@KEC),active,3,93,Technology Business Incubator @ Kongu Engineering College (TBI@KEC) (http://www.tbi-kec.org); StartupTN Innovation Mission Registry (https://startuptn.in)
Renew Biofuels Thanjavur 4088,Renew Biofuels Thanjavur 4088 Private Limited,https://www.renewbiofuelsthanjavur4088.in,Thanjavur,"Kumbakonam, Thanjavur",10.787,79.1378,ClimateTech,Bio-CNG & Waste-to-Energy,Sustainability & CleanTech,Carbon Credit Trading,Bootstrapped,2021,Revathi Babu (Co-Founder & CEO); Priya Natarajan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Periyar Technology Business Incubator,active,3,88,Periyar Technology Business Incubator (https://periyartbi.org); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Vidya Skills Thanjavur 4089,Vidya Skills Thanjavur 4089 Private Limited,https://www.vidyaskillsthanjavur4089.in,Thanjavur,"SASTRA FIRST Incubator, Thanjavur",10.787,79.1378,EdTech,K-12 STEM Experiential Learning,Education,B2B Institutional LMS,Bootstrapped,2022,Sangeetha Kumar (Co-Founder & CEO); Divya Pillai (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,TNAU Agri-Business Incubation Society (ABIS-TBI),active,3,95,TNAU Agri-Business Incubation Society (ABIS-TBI) (https://tbitnau.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Microbe Genomics Thanjavur 4090,Microbe Genomics Thanjavur 4090 Private Limited,https://www.microbegenomicsthanjavur4090.in,Thanjavur,"IIFPT Incubator, Thanjavur",10.787,79.1378,BioTech,Bio-Stimulants,Life Sciences,Custom Biotech R&D,Seed,2023,Harini Subramanian (Co-Founder & CEO); Janani Kumar (Co-Founder & CTO),Funded,$7.199999999999999M,Angel,$7.199999999999999M,Vel Tech Technology Business Incubator; Tamil Nadu Angel Network,false,false,Vel Tech Technology Business Incubator,active,2,70,Vel Tech Technology Business Incubator (https://veltechtbi.com)
Agile Base Thanjavur 4091,Agile Base Thanjavur 4091 Private Limited,https://www.agilebasethanjavur4091.in,Thanjavur,"Periyar Maniammai TBI, Thanjavur",10.787,79.1378,SaaS,Billing & Invoicing,Enterprise Tech,Tiered Enterprise,Bootstrapped,2024,,Bootstrapped,,Bootstrapped,,,true,true,Sathyabama Technology Business Incubator,active,3,90,Sathyabama Technology Business Incubator (https://sathyabama.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Cardio Sensors Thanjavur 4092,Cardio Sensors Thanjavur 4092 Private Limited,https://www.cardiosensorsthanjavur4092.in,Thanjavur,"Kumbakonam, Thanjavur",10.787,79.1378,HealthTech,Ophthalmology Tech,Healthcare,Fee-per-Scan,Bootstrapped,2014,David Alagappan (Co-Founder & CEO); Suresh Pandian (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,St. Xavier’s Catholic College Innovation Center,active,3,88,St. Xavier’s Catholic College Innovation Center (https://sxcce.edu.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Horizon Satellites Thanjavur 4093,Horizon Satellites Thanjavur 4093 Private Limited,,Thanjavur,"SASTRA FIRST Incubator, Thanjavur",10.787,79.1378,SpaceTech,Orbital Launchers,Aerospace,Data Subscription (EO),Pre-Series A,2015,Vignesh Chandrasekar (Co-Founder & CEO); Praveen Swaminathan (Co-Founder & CTO),Funded,₹650 Lakhs,Pre-Series A,₹650 Lakhs,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI); Tamil Nadu Angel Network,true,false,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI),active,2,73,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI) (https://tnjfu.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Crop Innovations Thanjavur 4094,Crop Innovations Thanjavur 4094 Private Limited,https://www.cropinnovationsthanjavur4094.in,Thanjavur,"IIFPT Incubator, Thanjavur",10.787,79.1378,Agritech,Soil Nutrient Sensor Tech,Agriculture,Hardware Device + Subscription,Bootstrapped,2016,Muthu Kuppusamy (Co-Founder & CEO); Raghavan Alagappan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Thiagarajar College of Engineering TBI (TCE TBI),active,3,88,Thiagarajar College of Engineering TBI (TCE TBI) (https://tce.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Forge Manufacturing Thanjavur 4095,Forge Manufacturing Thanjavur 4095 Private Limited,https://www.forgemanufacturingthanjavur4095.in,Thanjavur,"Periyar Maniammai TBI, Thanjavur",10.787,79.1378,Manufacturing,Additive Tooling,Enterprise Tech,Industrial SaaS AMC,Bootstrapped,2017,Anand Selvam (Co-Founder & CEO); Nithya Sridhar (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Nativelead Foundation & Native Angels Network (NAN),active,3,95,Nativelead Foundation & Native Angels Network (NAN) (https://nativelead.org); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Pure Snacks Thanjavur 4096,Pure Snacks Thanjavur 4096 Private Limited,https://www.puresnacksthanjavur4096.in,Thanjavur,"Kumbakonam, Thanjavur",10.787,79.1378,Consumer,Regional Snack Brands,Consumer Goods & Retail,Omnichannel Retail,Seed,,Kavitha Rajan (Co-Founder & CEO); Gayathri Palanisamy (Co-Founder & CTO),Funded,$4.8M,Angel,$4.8M,TiE Chennai (The Indus Entrepreneurs); Tamil Nadu Angel Network,false,false,TiE Chennai (The Indus Entrepreneurs),active,2,70,TiE Chennai (The Indus Entrepreneurs) (https://chennai.tie.org)
Synapse Insights Thanjavur 4097,Synapse Insights Thanjavur 4097 Private Limited,https://www.synapseinsightsthanjavur4097.in,Thanjavur,"SASTRA FIRST Incubator, Thanjavur",10.787,79.1378,AI,NLP & Speech AI,Enterprise Tech,Enterprise License,Bootstrapped,2019,Swetha Krishnan (Co-Founder & CEO); Syed Thirunavukkarasu (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,YourStory Media,active,3,95,YourStory Media (https://yourstory.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Penny Wealth Thanjavur 4098,Penny Wealth Thanjavur 4098 Private Limited,https://www.pennywealththanjavur4098.in,Thanjavur,"IIFPT Incubator, Thanjavur",10.787,79.1378,FinTech,WealthTech,Financial Services,SaaS + Take Rate,Bootstrapped,2020,Vidya Ganesan (Co-Founder & CEO); Arun Selvam (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,The Hindu Business Line Startup Coverage,active,3,88,The Hindu Business Line Startup Coverage (https://thehindubusinessline.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Nano Photonics Thanjavur 4099,Nano Photonics Thanjavur 4099 Private Limited,https://www.nanophotonicsthanjavur4099.in,Thanjavur,"Periyar Maniammai TBI, Thanjavur",10.787,79.1378,DeepTech,Unmanned Aerial Systems (UAVs),Enterprise Tech,IP Licensing,Seed,2021,Sneha Ramasamy (Co-Founder & CEO); Ganesh Naidu (Co-Founder & CTO),Funded,₹200 Lakhs,Seed,₹200 Lakhs,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade); Tamil Nadu Angel Network,true,false,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade),active,3,93,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade) (https://www.startupindia.gov.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Electro Motors Thanjavur 4100,Electro Motors Thanjavur 4100 Private Limited,https://www.electromotorsthanjavur4100.in,Thanjavur,"Kumbakonam, Thanjavur",10.787,79.1378,EV,Commercial EV Fleet,Automotive & Clean Mobility,Charging Station Fee,Bootstrapped,2022,Antony Sridhar (Co-Founder & CEO); Shanmugam Sundaram (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Guidance Tamil Nadu (Investment Promotion Agency),active,3,88,Guidance Tamil Nadu (Investment Promotion Agency) (https://investingintamilnadu.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Sustain Sustainability Thanjavur 4101,Sustain Sustainability Thanjavur 4101 Private Limited,https://www.sustainsustainabilitythanjavur4101.in,Thanjavur,"SASTRA FIRST Incubator, Thanjavur",10.787,79.1378,ClimateTech,Solar Microgrids,Enterprise Tech,EPC + O&M Contract,Bootstrapped,2023,,Bootstrapped,,Bootstrapped,,,true,true,Crescent Innovation & Incubation Council (CIIC),inactive,3,90,Crescent Innovation & Incubation Council (CIIC) (https://ciic.education); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Guru Tech Thanjavur 4102,Guru Tech Thanjavur 4102 Private Limited,https://www.gurutechthanjavur4102.in,Thanjavur,"IIFPT Incubator, Thanjavur",10.787,79.1378,EdTech,College Placement Analytics,Education,Course Subscription,Seed,2024,Saravanan Natarajan (Co-Founder & CEO); Pavithra Ganesan (Co-Founder & CTO),Funded,$2.4M,Angel,$2.4M,AIC-Raise (Atal Incubation Centre - Rathinam); Tamil Nadu Angel Network,false,false,AIC-Raise (Atal Incubation Centre - Rathinam),active,2,70,AIC-Raise (Atal Incubation Centre - Rathinam) (https://aicraise.com)
Gene Biotech Thanjavur 4103,Gene Biotech Thanjavur 4103 Private Limited,https://www.genebiotechthanjavur4103.in,Thanjavur,"Periyar Maniammai TBI, Thanjavur",10.787,79.1378,BioTech,Marine Chitosan & Algae Extracts,Enterprise Tech,Custom Biotech R&D,Bootstrapped,2014,Sundar Naidu (Co-Founder & CEO); Mohammed Venkataraman (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,VIT Technology Business Incubator (VITTBI),active,3,95,VIT Technology Business Incubator (VITTBI) (https://vittbi.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Agile Desk Thanjavur 4104,Agile Desk Thanjavur 4104 Private Limited,https://www.agiledeskthanjavur4104.in,Thanjavur,"Kumbakonam, Thanjavur",10.787,79.1378,SaaS,API Automation,Information Technology,B2B,Bootstrapped,2015,Venkatesh Narayanan (Co-Founder & CEO); Daniel Chettiar (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST),active,3,88,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST) (https://first.sastra.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Care Therapeutics Thanjavur 4105,Care Therapeutics Thanjavur 4105 Private Limited,,Thanjavur,"SASTRA FIRST Incubator, Thanjavur",10.787,79.1378,HealthTech,Point-of-Care Devices,Healthcare,B2B SaaS,Pre-Series A,2016,Lakshmi Pandian (Co-Founder & CEO); Pradeep Chandrasekar (Co-Founder & CTO),Funded,₹500 Lakhs,Pre-Series A,₹500 Lakhs,Technology Business Incubator @ Kongu Engineering College (TBI@KEC); Tamil Nadu Angel Network,true,false,Technology Business Incubator @ Kongu Engineering College (TBI@KEC),active,2,73,Technology Business Incubator @ Kongu Engineering College (TBI@KEC) (http://www.tbi-kec.org); StartupTN Innovation Mission Registry (https://startuptn.in)
Aero Satellites Thanjavur 4106,Aero Satellites Thanjavur 4106 Private Limited,https://www.aerosatellitesthanjavur4106.in,Thanjavur,"IIFPT Incubator, Thanjavur",10.787,79.1378,SpaceTech,Small Satellite Propulsion,Aerospace,Launch as a Service,Bootstrapped,2017,Archana Venkataraman (Co-Founder & CEO); Manickam Duraisamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Periyar Technology Business Incubator,active,3,88,Periyar Technology Business Incubator (https://periyartbi.org); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
BioAgri Fresh Thanjavur 4107,BioAgri Fresh Thanjavur 4107 Private Limited,https://www.bioagrifreshthanjavur4107.in,Thanjavur,"Periyar Maniammai TBI, Thanjavur",10.787,79.1378,Agritech,Drip Irrigation Automation,Enterprise Tech,B2B / B2C,Bootstrapped,2018,Kavya Muthiah (Co-Founder & CEO); Deepa Velusamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,TNAU Agri-Business Incubation Society (ABIS-TBI),active,3,95,TNAU Agri-Business Incubation Society (ABIS-TBI) (https://tbitnau.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Prime Manufacturing Thanjavur 4108,Prime Manufacturing Thanjavur 4108 Private Limited,https://www.primemanufacturingthanjavur4108.in,Thanjavur,"Kumbakonam, Thanjavur",10.787,79.1378,Manufacturing,Industry 4.0 Telemetry,Industrial Automation,Industrial SaaS AMC,Seed,2019,Farooq Palanisamy (Co-Founder & CEO); Meenakshi Babu (Co-Founder & CTO),Funded,$9.6M,Angel,$9.6M,Vel Tech Technology Business Incubator; Tamil Nadu Angel Network,false,false,Vel Tech Technology Business Incubator,active,2,70,Vel Tech Technology Business Incubator (https://veltechtbi.com)
Heritage Foods Thanjavur 4109,Heritage Foods Thanjavur 4109 Private Limited,https://www.heritagefoodsthanjavur4109.in,Thanjavur,"SASTRA FIRST Incubator, Thanjavur",10.787,79.1378,Consumer,Ayurvedic & Herbal Wellness D2C,Consumer Goods & Retail,Omnichannel Retail,Bootstrapped,2020,Michael Velusamy (Co-Founder & CEO); Sruthi Rajan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Sathyabama Technology Business Incubator,active,3,95,Sathyabama Technology Business Incubator (https://sathyabama.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Turing Intelligence Thanjavur 4110,Turing Intelligence Thanjavur 4110 Private Limited,https://www.turingintelligencethanjavur4110.in,Thanjavur,"IIFPT Incubator, Thanjavur",10.787,79.1378,AI,Edge AI,Enterprise Tech,B2B SaaS,Bootstrapped,2021,Senthil Pillai (Co-Founder & CEO); Joseph Narayanan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,St. Xavier’s Catholic College Innovation Center,active,3,88,St. Xavier’s Catholic College Innovation Center (https://sxcce.edu.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Cred Fintech Thanjavur 4111,Cred Fintech Thanjavur 4111 Private Limited,https://www.credfintechthanjavur4111.in,Thanjavur,"Periyar Maniammai TBI, Thanjavur",10.787,79.1378,FinTech,UPI & Merchant Payments,Enterprise Tech,Credit Spread,Seed,,,Funded,₹50 Lakhs,Seed,₹50 Lakhs,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI); Tamil Nadu Angel Network,true,false,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI),active,3,88,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI) (https://tnjfu.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Photon Sensors Thanjavur 4112,Photon Sensors Thanjavur 4112 Private Limited,https://www.photonsensorsthanjavur4112.in,Thanjavur,"Kumbakonam, Thanjavur",10.787,79.1378,DeepTech,Quantum Cryptography,Hard Tech,B2B OEM,Bootstrapped,2023,Balaji Murugan (Co-Founder & CEO); Naveen Chinnasamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Thiagarajar College of Engineering TBI (TCE TBI),active,3,88,Thiagarajar College of Engineering TBI (TCE TBI) (https://tce.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Volt Drives Thanjavur 4113,Volt Drives Thanjavur 4113 Private Limited,https://www.voltdrivesthanjavur4113.in,Thanjavur,"SASTRA FIRST Incubator, Thanjavur",10.787,79.1378,EV,Electric 2-Wheelers,Automotive & Clean Mobility,Battery as a Service (BaaS),Bootstrapped,2024,Revathi Swaminathan (Co-Founder & CEO); Priya Ramasamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Nativelead Foundation & Native Angels Network (NAN),active,3,95,Nativelead Foundation & Native Angels Network (NAN) (https://nativelead.org); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Carbon CleanTech Thanjavur 4114,Carbon CleanTech Thanjavur 4114 Private Limited,https://www.carboncleantechthanjavur4114.in,Thanjavur,"IIFPT Incubator, Thanjavur",10.787,79.1378,ClimateTech,Zero-Liquid Discharge Effluent Tech,Sustainability & CleanTech,Industrial Waste Offtake,Seed,2014,Sangeetha Chettiar (Co-Founder & CEO); Divya Muthiah (Co-Founder & CTO),Funded,$7.199999999999999M,Angel,$7.199999999999999M,TiE Chennai (The Indus Entrepreneurs); Tamil Nadu Angel Network,false,false,TiE Chennai (The Indus Entrepreneurs),active,2,70,TiE Chennai (The Indus Entrepreneurs) (https://chennai.tie.org)
Ace Learning Thanjavur 4115,Ace Learning Thanjavur 4115 Private Limited,https://www.acelearningthanjavur4115.in,Thanjavur,"Periyar Maniammai TBI, Thanjavur",10.787,79.1378,EdTech,K-12 STEM Experiential Learning,Enterprise Tech,B2C / B2B,Bootstrapped,2015,Harini Balasubramanian (Co-Founder & CEO); Janani Balasubramanian (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,YourStory Media,active,3,95,YourStory Media (https://yourstory.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Enzyme Biosciences Thanjavur 4116,Enzyme Biosciences Thanjavur 4116 Private Limited,https://www.enzymebiosciencesthanjavur4116.in,Thanjavur,"Kumbakonam, Thanjavur",10.787,79.1378,BioTech,Bio-Stimulants,Life Sciences,Custom Biotech R&D,Bootstrapped,2016,Ibrahim Thirunavukkarasu (Co-Founder & CEO); Victor Kuppusamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,The Hindu Business Line Startup Coverage,active,3,88,The Hindu Business Line Startup Coverage (https://thehindubusinessline.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
